invoice_detail_invoice_no,invoice_detail_item_no,invoice_date,item_name_en
331876,4,2020-07-29,"""Miris  Kudu"""
331876,5,2020-07-29,"""Kaha  Kudu"""
331876,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331876,7,2020-07-29,"""Gammiris  Kudu"""
331877,1,2020-07-29,"""Seeni Rathu"""
331877,2,2020-07-29,"""Sudu Kekulu  Hal"""
331878,1,2020-07-29,"""Seeni Rathu"""
331879,1,2020-07-29,"""Seeni Rathu"""
331879,2,2020-07-29,"""Sudu Kekulu  Hal"""
331879,3,2020-07-29,"""Pan Piti Prema No1"""
331879,4,2020-07-29,"""Miris  Kudu"""
331879,5,2020-07-29,"""Kaha  Kudu"""
331880,1,2020-07-29,"""Seeni Rathu"""
331880,2,2020-07-29,"""Sudu Kekulu  Hal"""
331881,1,2020-07-29,"""Seeni Rathu"""
331882,1,2020-07-29,"""Seeni Rathu"""
331883,1,2020-07-29,"""Seeni Rathu"""
331883,2,2020-07-29,"""Sudu Kekulu  Hal"""
331883,3,2020-07-29,"""Pan Piti Prema No1"""
331885,1,2020-07-29,"""Seeni Rathu"""
331885,2,2020-07-29,"""Sudu Kekulu  Hal"""
331885,3,2020-07-29,"""Pan Piti Prema No1"""
331885,4,2020-07-29,"""Miris  Kudu"""
331885,5,2020-07-29,"""Kaha  Kudu"""
331886,1,2020-07-29,"""Seeni Rathu"""
331886,2,2020-07-29,"""Sudu Kekulu  Hal"""
331887,1,2020-07-29,"""Seeni Rathu"""
331887,2,2020-07-29,"""Sudu Kekulu  Hal"""
331887,3,2020-07-29,"""Pan Piti Prema No1"""
331887,4,2020-07-29,"""Miris  Kudu"""
331887,5,2020-07-29,"""Kaha  Kudu"""
331887,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331887,7,2020-07-29,"""Gammiris  Kudu"""
331887,8,2020-07-29,"""Gmmiris  Ata"""
331887,9,2020-07-29,Thekola
331889,1,2020-07-29,"""Seeni Rathu"""
331889,2,2020-07-29,"""Sudu Kekulu  Hal"""
331890,1,2020-07-29,"""Seeni Rathu"""
331890,2,2020-07-29,"""Sudu Kekulu  Hal"""
331890,3,2020-07-29,"""Pan Piti Prema No1"""
331890,4,2020-07-29,"""Miris  Kudu"""
331891,1,2020-07-29,"""Seeni Rathu"""
331891,2,2020-07-29,"""Sudu Kekulu  Hal"""
331892,1,2020-07-29,"""Seeni Rathu"""
331892,2,2020-07-29,"""Sudu Kekulu  Hal"""
331893,1,2020-07-29,"""Seeni Rathu"""
331893,2,2020-07-29,"""Sudu Kekulu  Hal"""
331893,3,2020-07-29,"""Pan Piti Prema No1"""
331893,4,2020-07-29,"""Miris  Kudu"""
331894,1,2020-07-29,"""Seeni Rathu"""
331894,2,2020-07-29,"""Sudu Kekulu  Hal"""
331895,1,2020-07-29,"""Seeni Rathu"""
331895,2,2020-07-29,"""Sudu Kekulu  Hal"""
331895,3,2020-07-29,"""Pan Piti Prema No1"""
331896,1,2020-07-29,"""Seeni Rathu"""
331897,1,2020-07-29,"""Seeni Rathu"""
331897,2,2020-07-29,"""Sudu Kekulu  Hal"""
331898,1,2020-07-29,"""Seeni Rathu"""
331898,2,2020-07-29,"""Sudu Kekulu  Hal"""
331899,1,2020-07-29,"""Seeni Rathu"""
331899,2,2020-07-29,"""Sudu Kekulu  Hal"""
331900,1,2020-07-29,"""Seeni Rathu"""
331901,1,2020-07-29,"""Seeni Rathu"""
331901,2,2020-07-29,"""Sudu Kekulu  Hal"""
331902,1,2020-07-29,"""Seeni Rathu"""
331903,1,2020-07-29,"""Seeni Rathu"""
331904,1,2020-07-29,"""Seeni Rathu"""
331905,1,2020-07-29,"""Seeni Rathu"""
331905,2,2020-07-29,"""Sudu Kekulu  Hal"""
331906,1,2020-07-29,"""Seeni Rathu"""
331906,2,2020-07-29,"""Sudu Kekulu  Hal"""
331907,1,2020-07-29,"""Seeni Rathu"""
331907,2,2020-07-29,"""Sudu Kekulu  Hal"""
331907,3,2020-07-29,"""Pan Piti Prema No1"""
331907,4,2020-07-29,"""Miris  Kudu"""
331907,5,2020-07-29,"""Kaha  Kudu"""
331907,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331907,7,2020-07-29,"""Gammiris  Kudu"""
331908,1,2020-07-29,"""Seeni Rathu"""
331908,2,2020-07-29,"""Sudu Kekulu  Hal"""
331908,3,2020-07-29,"""Pan Piti Prema No1"""
331908,4,2020-07-29,"""Miris  Kudu"""
331908,5,2020-07-29,"""Kaha  Kudu"""
331909,1,2020-07-29,"""Seeni Rathu"""
331910,1,2020-07-29,"""Seeni Rathu"""
331910,2,2020-07-29,"""Sudu Kekulu  Hal"""
331910,3,2020-07-29,"""Pan Piti Prema No1"""
331910,4,2020-07-29,"""Miris  Kudu"""
331910,5,2020-07-29,"""Kaha  Kudu"""
331911,1,2020-07-29,"""Seeni Rathu"""
331911,2,2020-07-29,"""Sudu Kekulu  Hal"""
331912,1,2020-07-29,"""Seeni Rathu"""
331913,1,2020-07-29,"""Seeni Rathu"""
331914,1,2020-07-29,"""Seeni Rathu"""
331914,2,2020-07-29,"""Sudu Kekulu  Hal"""
331915,1,2020-07-29,"""Seeni Rathu"""
331915,2,2020-07-29,"""Sudu Kekulu  Hal"""
331915,3,2020-07-29,"""Pan Piti Prema No1"""
331916,1,2020-07-29,"""Seeni Rathu"""
331916,2,2020-07-29,"""Sudu Kekulu  Hal"""
331917,1,2020-07-29,"""Seeni Rathu"""
331918,1,2020-07-29,"""Seeni Rathu"""
331920,1,2020-07-29,"""Seeni Rathu"""
331920,2,2020-07-29,"""Sudu Kekulu  Hal"""
331921,1,2020-07-29,"""Seeni Rathu"""
331922,1,2020-07-29,"""Seeni Rathu"""
331923,1,2020-07-29,"""Seeni Rathu"""
331923,2,2020-07-29,"""Sudu Kekulu  Hal"""
331923,3,2020-07-29,"""Pan Piti Prema No1"""
331923,4,2020-07-29,"""Miris  Kudu"""
331923,5,2020-07-29,"""Kaha  Kudu"""
331923,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331923,7,2020-07-29,"""Gammiris  Kudu"""
331923,8,2020-07-29,"""Gmmiris  Ata"""
331923,9,2020-07-29,Thekola
331923,10,2020-07-29,"""Paripipu  No.2 """
331923,11,2020-07-29,"""Rathu  Kekuluhal"""
331923,12,2020-07-29,"""Samba Hal Stiem"""
331923,13,2020-07-29,"""Nadu  Hal"""
331924,1,2020-07-29,"""Seeni Rathu"""
331925,1,2020-07-29,"""Seeni Rathu"""
331925,2,2020-07-29,"""Sudu Kekulu  Hal"""
331925,3,2020-07-29,"""Pan Piti Prema No1"""
331926,1,2020-07-29,"""Seeni Rathu"""
331926,2,2020-07-29,"""Sudu Kekulu  Hal"""
331927,1,2020-07-29,"""Seeni Rathu"""
331927,2,2020-07-29,"""Sudu Kekulu  Hal"""
331928,1,2020-07-29,"""Seeni Rathu"""
331928,2,2020-07-29,"""Sudu Kekulu  Hal"""
331929,1,2020-07-29,"""Seeni Rathu"""
331929,2,2020-07-29,"""Sudu Kekulu  Hal"""
331929,3,2020-07-29,"""Pan Piti Prema No1"""
331930,1,2020-07-29,"""Seeni Rathu"""
331930,2,2020-07-29,"""Sudu Kekulu  Hal"""
331931,1,2020-07-29,"""Seeni Rathu"""
331931,2,2020-07-29,"""Sudu Kekulu  Hal"""
331931,3,2020-07-29,"""Pan Piti Prema No1"""
331932,1,2020-07-29,"""Seeni Rathu"""
331932,2,2020-07-29,"""Sudu Kekulu  Hal"""
331932,3,2020-07-29,"""Pan Piti Prema No1"""
331932,4,2020-07-29,"""Miris  Kudu"""
331932,5,2020-07-29,"""Kaha  Kudu"""
331932,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331932,7,2020-07-29,"""Gammiris  Kudu"""
331932,8,2020-07-29,"""Gmmiris  Ata"""
331932,9,2020-07-29,Thekola
331932,10,2020-07-29,"""Paripipu  No.2 """
331932,11,2020-07-29,"""Rathu  Kekuluhal"""
331932,12,2020-07-29,"""Samba Hal Stiem"""
331932,13,2020-07-29,"""Nadu  Hal"""
331933,1,2020-07-29,"""Seeni Rathu"""
331933,2,2020-07-29,"""Sudu Kekulu  Hal"""
331933,3,2020-07-29,"""Pan Piti Prema No1"""
331934,1,2020-07-29,"""Seeni Rathu"""
331934,2,2020-07-29,"""Sudu Kekulu  Hal"""
331935,1,2020-07-29,"""Seeni Rathu"""
331936,1,2020-07-29,"""Seeni Rathu"""
331939,1,2020-07-29,"""Seeni Rathu"""
331939,2,2020-07-29,"""Sudu Kekulu  Hal"""
331940,1,2020-07-29,"""Seeni Rathu"""
331941,1,2020-07-29,"""Seeni Rathu"""
331942,1,2020-07-29,"""Seeni Rathu"""
331943,1,2020-07-29,"""Seeni Rathu"""
331943,2,2020-07-29,"""Sudu Kekulu  Hal"""
331943,3,2020-07-29,"""Pan Piti Prema No1"""
331945,1,2020-07-29,"""Seeni Rathu"""
331946,1,2020-07-29,"""Seeni Rathu"""
331946,2,2020-07-29,"""Sudu Kekulu  Hal"""
331946,3,2020-07-29,"""Pan Piti Prema No1"""
331947,1,2020-07-29,"""Seeni Rathu"""
331948,1,2020-07-29,"""Seeni Rathu"""
331948,2,2020-07-29,"""Sudu Kekulu  Hal"""
331950,1,2020-07-29,"""Seeni Rathu"""
331951,1,2020-07-29,"""Seeni Rathu"""
331951,2,2020-07-29,"""Sudu Kekulu  Hal"""
331951,3,2020-07-29,"""Pan Piti Prema No1"""
331951,4,2020-07-29,"""Miris  Kudu"""
331951,5,2020-07-29,"""Kaha  Kudu"""
331952,1,2020-07-29,"""Seeni Rathu"""
331952,2,2020-07-29,"""Sudu Kekulu  Hal"""
331952,3,2020-07-29,"""Pan Piti Prema No1"""
331952,4,2020-07-29,"""Miris  Kudu"""
331952,5,2020-07-29,"""Kaha  Kudu"""
331952,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331952,7,2020-07-29,"""Gammiris  Kudu"""
331952,8,2020-07-29,"""Gmmiris  Ata"""
331953,1,2020-07-29,"""Seeni Rathu"""
331953,2,2020-07-29,"""Sudu Kekulu  Hal"""
331954,1,2020-07-29,"""Seeni Rathu"""
331954,2,2020-07-29,"""Sudu Kekulu  Hal"""
331954,3,2020-07-29,"""Pan Piti Prema No1"""
331954,4,2020-07-29,"""Miris  Kudu"""
331955,1,2020-07-29,"""Seeni Rathu"""
331955,2,2020-07-29,"""Sudu Kekulu  Hal"""
331955,3,2020-07-29,"""Pan Piti Prema No1"""
331956,1,2020-07-29,"""Seeni Rathu"""
331956,2,2020-07-29,"""Sudu Kekulu  Hal"""
331957,1,2020-07-29,"""Seeni Rathu"""
331957,2,2020-07-29,"""Sudu Kekulu  Hal"""
331958,1,2020-07-29,"""Seeni Rathu"""
331958,2,2020-07-29,"""Sudu Kekulu  Hal"""
331958,3,2020-07-29,"""Pan Piti Prema No1"""
331959,1,2020-07-29,"""Seeni Rathu"""
331960,1,2020-07-29,"""Seeni Rathu"""
331960,2,2020-07-29,"""Sudu Kekulu  Hal"""
331960,3,2020-07-29,"""Pan Piti Prema No1"""
331960,4,2020-07-29,"""Miris  Kudu"""
331960,5,2020-07-29,"""Kaha  Kudu"""
331961,1,2020-07-29,"""Seeni Rathu"""
331961,2,2020-07-29,"""Sudu Kekulu  Hal"""
331961,3,2020-07-29,"""Pan Piti Prema No1"""
331962,1,2020-07-29,"""Seeni Rathu"""
331962,2,2020-07-29,"""Sudu Kekulu  Hal"""
331963,1,2020-07-29,"""Seeni Rathu"""
331963,2,2020-07-29,"""Sudu Kekulu  Hal"""
331963,3,2020-07-29,"""Pan Piti Prema No1"""
331964,1,2020-07-29,"""Seeni Rathu"""
331964,2,2020-07-29,"""Sudu Kekulu  Hal"""
331964,3,2020-07-29,"""Pan Piti Prema No1"""
331966,1,2020-07-29,"""Seeni Rathu"""
331966,2,2020-07-29,"""Sudu Kekulu  Hal"""
331966,3,2020-07-29,"""Pan Piti Prema No1"""
331966,4,2020-07-29,"""Miris  Kudu"""
331966,5,2020-07-29,"""Kaha  Kudu"""
331966,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331967,1,2020-07-29,"""Seeni Rathu"""
331967,2,2020-07-29,"""Sudu Kekulu  Hal"""
331967,3,2020-07-29,"""Pan Piti Prema No1"""
331967,4,2020-07-29,"""Miris  Kudu"""
331968,1,2020-07-29,"""Seeni Rathu"""
331968,2,2020-07-29,"""Sudu Kekulu  Hal"""
331969,1,2020-07-29,"""Seeni Rathu"""
331970,1,2020-07-29,"""Seeni Rathu"""
331970,2,2020-07-29,"""Sudu Kekulu  Hal"""
331971,1,2020-07-29,"""Seeni Rathu"""
331971,2,2020-07-29,"""Sudu Kekulu  Hal"""
331971,3,2020-07-29,"""Pan Piti Prema No1"""
331971,4,2020-07-29,"""Miris  Kudu"""
331971,5,2020-07-29,"""Kaha  Kudu"""
331971,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331971,7,2020-07-29,"""Gammiris  Kudu"""
331971,8,2020-07-29,"""Gmmiris  Ata"""
331971,9,2020-07-29,Thekola
331971,10,2020-07-29,"""Paripipu  No.2 """
331971,11,2020-07-29,"""Rathu  Kekuluhal"""
331971,12,2020-07-29,"""Samba Hal Stiem"""
331972,1,2020-07-29,"""Seeni Rathu"""
331973,1,2020-07-29,"""Seeni Rathu"""
331973,2,2020-07-29,"""Sudu Kekulu  Hal"""
331973,3,2020-07-29,"""Pan Piti Prema No1"""
331973,4,2020-07-29,"""Miris  Kudu"""
331973,5,2020-07-29,"""Kaha  Kudu"""
331973,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331973,7,2020-07-29,"""Gammiris  Kudu"""
331974,1,2020-07-29,"""Seeni Rathu"""
331974,2,2020-07-29,"""Sudu Kekulu  Hal"""
331974,3,2020-07-29,"""Pan Piti Prema No1"""
331975,1,2020-07-29,"""Seeni Rathu"""
331975,2,2020-07-29,"""Sudu Kekulu  Hal"""
331976,1,2020-07-29,"""Seeni Rathu"""
331976,2,2020-07-29,"""Sudu Kekulu  Hal"""
331976,3,2020-07-29,"""Pan Piti Prema No1"""
331977,1,2020-07-29,"""Seeni Rathu"""
331977,2,2020-07-29,"""Sudu Kekulu  Hal"""
331977,3,2020-07-29,"""Pan Piti Prema No1"""
331979,1,2020-07-29,"""Seeni Rathu"""
331979,2,2020-07-29,"""Sudu Kekulu  Hal"""
331980,1,2020-07-29,"""Seeni Rathu"""
331981,1,2020-07-29,"""Seeni Rathu"""
331981,2,2020-07-29,"""Sudu Kekulu  Hal"""
331983,1,2020-07-29,"""Seeni Rathu"""
331984,1,2020-07-29,"""Seeni Rathu"""
331984,2,2020-07-29,"""Sudu Kekulu  Hal"""
331985,1,2020-07-29,"""Seeni Rathu"""
331985,2,2020-07-29,"""Sudu Kekulu  Hal"""
331986,1,2020-07-29,"""Seeni Rathu"""
331987,1,2020-07-29,"""Seeni Rathu"""
331988,1,2020-07-29,"""Seeni Rathu"""
331988,2,2020-07-29,"""Sudu Kekulu  Hal"""
331988,3,2020-07-29,"""Pan Piti Prema No1"""
331989,1,2020-07-29,"""Seeni Rathu"""
331989,2,2020-07-29,"""Sudu Kekulu  Hal"""
331989,3,2020-07-29,"""Pan Piti Prema No1"""
331990,1,2020-07-29,"""Seeni Rathu"""
331991,1,2020-07-29,"""Seeni Rathu"""
331994,1,2020-07-29,"""Seeni Rathu"""
331994,2,2020-07-29,"""Sudu Kekulu  Hal"""
331994,3,2020-07-29,"""Pan Piti Prema No1"""
331994,4,2020-07-29,"""Miris  Kudu"""
331994,5,2020-07-29,"""Kaha  Kudu"""
331994,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331995,1,2020-07-29,"""Seeni Rathu"""
331995,2,2020-07-29,"""Sudu Kekulu  Hal"""
331996,1,2020-07-29,"""Seeni Rathu"""
331996,2,2020-07-29,"""Sudu Kekulu  Hal"""
331997,1,2020-07-29,"""Seeni Rathu"""
331997,2,2020-07-29,"""Sudu Kekulu  Hal"""
331997,3,2020-07-29,"""Pan Piti Prema No1"""
331997,4,2020-07-29,"""Miris  Kudu"""
331997,5,2020-07-29,"""Kaha  Kudu"""
331997,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
331997,7,2020-07-29,"""Gammiris  Kudu"""
331999,1,2020-07-29,"""Seeni Rathu"""
331999,2,2020-07-29,"""Sudu Kekulu  Hal"""
331999,3,2020-07-29,"""Pan Piti Prema No1"""
331999,4,2020-07-29,"""Miris  Kudu"""
332000,1,2020-07-29,"""Seeni Rathu"""
332001,1,2020-07-29,"""Seeni Rathu"""
332001,2,2020-07-29,"""Sudu Kekulu  Hal"""
332001,3,2020-07-29,"""Pan Piti Prema No1"""
332002,1,2020-07-29,"""Seeni Rathu"""
332002,2,2020-07-29,"""Sudu Kekulu  Hal"""
332002,3,2020-07-29,"""Pan Piti Prema No1"""
332002,4,2020-07-29,"""Miris  Kudu"""
332003,1,2020-07-29,"""Seeni Rathu"""
332004,1,2020-07-29,"""Seeni Rathu"""
332004,2,2020-07-29,"""Sudu Kekulu  Hal"""
332004,3,2020-07-29,"""Pan Piti Prema No1"""
332004,4,2020-07-29,"""Miris  Kudu"""
332004,5,2020-07-29,"""Kaha  Kudu"""
332004,6,2020-07-29,"""Thuna Paha KUdu Bedapu"""
332004,7,2020-07-29,"""Gammiris  Kudu"""
332004,8,2020-07-29,"""Gmmiris  Ata"""
332005,1,2020-07-29,"""Seeni Rathu"""
332005,2,2020-07-29,"""Sudu Kekulu  Hal"""
332006,1,2020-07-30,"""Seeni Rathu"""
332006,2,2020-07-30,"""Sudu Kekulu  Hal"""
332006,3,2020-07-30,"""Pan Piti Prema No1"""
332006,4,2020-07-30,"""Miris  Kudu"""
332006,5,2020-07-30,"""Kaha  Kudu"""
332007,1,2020-07-30,"""Seeni Rathu"""
332007,2,2020-07-30,"""Sudu Kekulu  Hal"""
332008,1,2020-07-30,"""Seeni Rathu"""
332008,2,2020-07-30,"""Sudu Kekulu  Hal"""
332008,3,2020-07-30,"""Pan Piti Prema No1"""
332009,1,2020-07-30,"""Seeni Rathu"""
332010,1,2020-07-30,"""Seeni Rathu"""
332010,2,2020-07-30,"""Sudu Kekulu  Hal"""
332011,1,2020-07-30,"""Seeni Rathu"""
332011,2,2020-07-30,"""Sudu Kekulu  Hal"""
332012,1,2020-07-30,"""Seeni Rathu"""
332012,2,2020-07-30,"""Sudu Kekulu  Hal"""
332013,1,2020-07-30,"""Seeni Rathu"""
332013,2,2020-07-30,"""Sudu Kekulu  Hal"""
332013,3,2020-07-30,"""Pan Piti Prema No1"""
332013,4,2020-07-30,"""Miris  Kudu"""
332013,5,2020-07-30,"""Kaha  Kudu"""
332014,1,2020-07-30,"""Seeni Rathu"""
332015,1,2020-07-30,"""Seeni Rathu"""
332015,2,2020-07-30,"""Sudu Kekulu  Hal"""
332016,1,2020-07-30,"""Seeni Rathu"""
332016,2,2020-07-30,"""Sudu Kekulu  Hal"""
332017,1,2020-07-30,"""Seeni Rathu"""
332017,2,2020-07-30,"""Sudu Kekulu  Hal"""
332018,1,2020-07-30,"""Seeni Rathu"""
332018,2,2020-07-30,"""Sudu Kekulu  Hal"""
332019,1,2020-07-30,"""Seeni Rathu"""
332019,2,2020-07-30,"""Sudu Kekulu  Hal"""
332020,1,2020-07-30,"""Seeni Rathu"""
332020,2,2020-07-30,"""Sudu Kekulu  Hal"""
332021,1,2020-07-30,"""Seeni Rathu"""
332021,2,2020-07-30,"""Sudu Kekulu  Hal"""
332022,1,2020-07-30,"""Seeni Rathu"""
332023,1,2020-07-30,"""Seeni Rathu"""
332023,2,2020-07-30,"""Sudu Kekulu  Hal"""
332024,1,2020-07-30,"""Seeni Rathu"""
332024,2,2020-07-30,"""Sudu Kekulu  Hal"""
332025,1,2020-07-30,"""Seeni Rathu"""
332025,2,2020-07-30,"""Sudu Kekulu  Hal"""
332025,3,2020-07-30,"""Pan Piti Prema No1"""
332026,1,2020-07-30,"""Seeni Rathu"""
332026,2,2020-07-30,"""Sudu Kekulu  Hal"""
332026,3,2020-07-30,"""Pan Piti Prema No1"""
332026,4,2020-07-30,"""Miris  Kudu"""
332027,1,2020-07-30,"""Seeni Rathu"""
332027,2,2020-07-30,"""Sudu Kekulu  Hal"""
332028,1,2020-07-30,"""Seeni Rathu"""
332029,1,2020-07-30,"""Seeni Rathu"""
332030,1,2020-07-30,"""Seeni Rathu"""
332031,1,2020-07-30,"""Seeni Rathu"""
332031,2,2020-07-30,"""Sudu Kekulu  Hal"""
332032,1,2020-07-30,"""Seeni Rathu"""
332032,2,2020-07-30,"""Sudu Kekulu  Hal"""
332032,3,2020-07-30,"""Pan Piti Prema No1"""
332032,4,2020-07-30,"""Miris  Kudu"""
332033,1,2020-07-30,"""Seeni Rathu"""
332033,2,2020-07-30,"""Sudu Kekulu  Hal"""
332034,1,2020-07-30,"""Seeni Rathu"""
332035,1,2020-07-30,"""Seeni Rathu"""
332035,2,2020-07-30,"""Sudu Kekulu  Hal"""
332036,1,2020-07-30,"""Seeni Rathu"""
332036,2,2020-07-30,"""Sudu Kekulu  Hal"""
332036,3,2020-07-30,"""Pan Piti Prema No1"""
332036,4,2020-07-30,"""Miris  Kudu"""
332036,5,2020-07-30,"""Kaha  Kudu"""
332037,1,2020-07-30,"""Seeni Rathu"""
332037,2,2020-07-30,"""Sudu Kekulu  Hal"""
332037,3,2020-07-30,"""Pan Piti Prema No1"""
332037,4,2020-07-30,"""Miris  Kudu"""
332038,1,2020-07-30,"""Seeni Rathu"""
332038,2,2020-07-30,"""Sudu Kekulu  Hal"""
332039,1,2020-07-30,"""Seeni Rathu"""
332039,2,2020-07-30,"""Sudu Kekulu  Hal"""
332040,1,2020-07-30,"""Seeni Rathu"""
332041,1,2020-07-30,"""Seeni Rathu"""
332041,2,2020-07-30,"""Sudu Kekulu  Hal"""
332042,1,2020-07-30,"""Seeni Rathu"""
332042,2,2020-07-30,"""Sudu Kekulu  Hal"""
332043,1,2020-07-30,"""Seeni Rathu"""
332043,2,2020-07-30,"""Sudu Kekulu  Hal"""
332044,1,2020-07-30,"""Seeni Rathu"""
332045,1,2020-07-30,"""Seeni Rathu"""
332045,2,2020-07-30,"""Sudu Kekulu  Hal"""
332045,3,2020-07-30,"""Pan Piti Prema No1"""
332045,4,2020-07-30,"""Miris  Kudu"""
332045,5,2020-07-30,"""Kaha  Kudu"""
332045,6,2020-07-30,"""Thuna Paha KUdu Bedapu"""
332046,1,2020-07-30,"""Seeni Rathu"""
332047,1,2020-07-30,"""Seeni Rathu"""
332047,2,2020-07-30,"""Sudu Kekulu  Hal"""
332048,1,2020-07-30,"""Seeni Rathu"""
332049,1,2020-07-30,"""Seeni Rathu"""
332049,2,2020-07-30,"""Sudu Kekulu  Hal"""
332049,3,2020-07-30,"""Pan Piti Prema No1"""
332053,1,2020-07-30,"""Seeni Rathu"""
332053,2,2020-07-30,"""Sudu Kekulu  Hal"""
332053,3,2020-07-30,"""Pan Piti Prema No1"""
332053,4,2020-07-30,"""Miris  Kudu"""
332054,1,2020-07-30,"""Seeni Rathu"""
332055,1,2020-07-30,"""Seeni Rathu"""
332055,2,2020-07-30,"""Sudu Kekulu  Hal"""
332057,1,2020-07-30,"""Seeni Rathu"""
332058,1,2020-07-30,"""Seeni Rathu"""
332058,2,2020-07-30,"""Sudu Kekulu  Hal"""
332058,3,2020-07-30,"""Pan Piti Prema No1"""
332058,4,2020-07-30,"""Miris  Kudu"""
332058,5,2020-07-30,"""Kaha  Kudu"""
332058,6,2020-07-30,"""Thuna Paha KUdu Bedapu"""
332058,7,2020-07-30,"""Gammiris  Kudu"""
332058,8,2020-07-30,"""Gmmiris  Ata"""
332058,9,2020-07-30,Thekola
332058,10,2020-07-30,"""Paripipu  No.2 """
332059,1,2020-07-30,"""Seeni Rathu"""
332059,2,2020-07-30,"""Sudu Kekulu  Hal"""
332059,3,2020-07-30,"""Pan Piti Prema No1"""
332060,1,2020-07-30,"""Seeni Rathu"""
332060,2,2020-07-30,"""Sudu Kekulu  Hal"""
332060,3,2020-07-30,"""Pan Piti Prema No1"""
332061,1,2020-07-30,"""Seeni Rathu"""
332063,1,2020-07-30,"""Seeni Rathu"""
332063,2,2020-07-30,"""Sudu Kekulu  Hal"""
332064,1,2020-07-30,"""Seeni Rathu"""
332064,2,2020-07-30,"""Sudu Kekulu  Hal"""
332065,1,2020-07-30,"""Seeni Rathu"""
332065,2,2020-07-30,"""Sudu Kekulu  Hal"""
332065,3,2020-07-30,"""Pan Piti Prema No1"""
332065,4,2020-07-30,"""Miris  Kudu"""
332065,5,2020-07-30,"""Kaha  Kudu"""
332065,6,2020-07-30,"""Thuna Paha KUdu Bedapu"""
332066,1,2020-07-30,"""Seeni Rathu"""
332066,2,2020-07-30,"""Sudu Kekulu  Hal"""
332069,1,2020-07-30,"""Seeni Rathu"""
332069,2,2020-07-30,"""Sudu Kekulu  Hal"""
332069,3,2020-07-30,"""Pan Piti Prema No1"""
332069,4,2020-07-30,"""Miris  Kudu"""
332069,5,2020-07-30,"""Kaha  Kudu"""
332069,6,2020-07-30,"""Thuna Paha KUdu Bedapu"""
332070,1,2020-07-30,"""Seeni Rathu"""
332071,1,2020-07-30,"""Seeni Rathu"""
332071,2,2020-07-30,"""Sudu Kekulu  Hal"""
332071,3,2020-07-30,"""Pan Piti Prema No1"""
332073,1,2020-07-30,"""Seeni Rathu"""
332073,2,2020-07-30,"""Sudu Kekulu  Hal"""
332073,3,2020-07-30,"""Pan Piti Prema No1"""
332075,1,2020-07-30,"""Seeni Rathu"""
332075,2,2020-07-30,"""Sudu Kekulu  Hal"""
332075,3,2020-07-30,"""Pan Piti Prema No1"""
332075,4,2020-07-30,"""Miris  Kudu"""
332075,5,2020-07-30,"""Kaha  Kudu"""
332075,6,2020-07-30,"""Thuna Paha KUdu Bedapu"""
332076,1,2020-07-30,"""Seeni Rathu"""
332077,1,2020-07-30,"""Seeni Rathu"""
332077,2,2020-07-30,"""Sudu Kekulu  Hal"""
332078,1,2020-07-30,"""Seeni Rathu"""
332079,1,2020-07-30,"""Seeni Rathu"""
332079,2,2020-07-30,"""Sudu Kekulu  Hal"""
332079,3,2020-07-30,"""Pan Piti Prema No1"""
332080,1,2020-07-30,"""Seeni Rathu"""
332080,2,2020-07-30,"""Sudu Kekulu  Hal"""
332080,3,2020-07-30,"""Pan Piti Prema No1"""
332080,4,2020-07-30,"""Miris  Kudu"""
332081,1,2020-07-30,"""Seeni Rathu"""
332081,2,2020-07-30,"""Sudu Kekulu  Hal"""
332081,3,2020-07-30,"""Pan Piti Prema No1"""
332083,1,2020-07-30,"""Seeni Rathu"""
332083,2,2020-07-30,"""Sudu Kekulu  Hal"""
332085,1,2020-07-30,"""Seeni Rathu"""
332085,2,2020-07-30,"""Sudu Kekulu  Hal"""
332085,3,2020-07-30,"""Pan Piti Prema No1"""
332086,1,2020-07-30,"""Seeni Rathu"""
332086,2,2020-07-30,"""Sudu Kekulu  Hal"""
332086,3,2020-07-30,"""Pan Piti Prema No1"""
332086,4,2020-07-30,"""Miris  Kudu"""
332086,5,2020-07-30,"""Kaha  Kudu"""
332086,6,2020-07-30,"""Thuna Paha KUdu Bedapu"""
332086,7,2020-07-30,"""Gammiris  Kudu"""
332086,8,2020-07-30,"""Gmmiris  Ata"""
332086,9,2020-07-30,Thekola
332087,1,2020-07-30,"""Seeni Rathu"""
332087,2,2020-07-30,"""Sudu Kekulu  Hal"""
332087,3,2020-07-30,"""Pan Piti Prema No1"""
332087,4,2020-07-30,"""Miris  Kudu"""
332088,1,2020-07-30,"""Seeni Rathu"""
332089,1,2020-07-30,"""Seeni Rathu"""
332089,2,2020-07-30,"""Sudu Kekulu  Hal"""
